Unit Number,Notes,Model,Serial Number
DJPX 18,Ex. C&IM,SW1200,20363
DJPX 99,Ex. MP,SW1200,27881
DJPX 139,,SW1200,
DJPX 1204,Ex. UP,SW10,18841
DJPX 1241,,SW10,17819
DJPX 1823,Ex Cape Cod Railroad,GP9,19356
DJPX 2003,,GP35,28871
DJPX 3935,ex NS #3935,U23B,40078
DJPX 5016,,GP35,
DJPX 5022,,GP35,
DJPX 8319,ex-IC,GP10,23856
DJPX 9343,nee PRR 7924,SW1200,24156
DJPX 9344,4416-26,SW1200,24157
