Unit Number,Notes,Model,Serial Number
TORC 996,"Ex-CSXT 8200, Ex-SBD 8200/3572, Ex-L&N 3572",SD40-2,74644-19
TORC 997,"Ex-CSXT 4613, Ex-C&O 7513 (Retired)",SD40,36702
TORC 998,"Ex-CSXT 4603, Ex-SBD/L&N 1238",SD40,35952
TORC 999,"Ex-CSXT 4608, Ex-SBD/L&N 1256",SD40,38210
TORC 7800,ex CO 7422,SD35,29430
TORC 7801,"ex-TORCO, exx-C&O",SD35,29435
TORC 7802,"ex-TORCO, exx-C&O",SD35,29437
