Unit Number,Notes,Model,Serial Number
PEPX 1,Fireless 0-4-0,2-Truck,
PEPX 3,ex-Washington Terminal 42,RS1,72814
PEPX 4,ex-WATC 45,RS1,73764
PEPX 43,"0-4-0F fireless, built 1938",2-Truck,
PEPX 613,,RS1,
PEPX 2035,Ex-USAX,SW8,15030
PEPX 9614,ex-B&O.,SW1200,23360
