Unit Number,Notes,Model,Serial Number
CSIX 100,consolidated steel inc,65Tonner,
CSIX 2907,ex-NKP,GP30,27901
CSIX 5257,ex-CN,SD40-2W,A3284
CSIX 5932,,B40-8,45953
CSIX 9195,,NW2,5034
CSIX 9195,,UNKNOWN,
CSIX 32-008,,SW1500,
