Unit Number,Notes,Model,Serial Number
HMFX 1328,looks to be ex-CN by exhaust s,SW1200RS,A1565
HMFX 8200,,SW1200,
HMFX 9318,,SW1200,
HMFX 9322,Ex-CR 9322/EL 458/DLW 563,SW1200,27364
