Unit Number,Notes,Model,Serial Number
PHLX 5,ex-CN 1901,GMD1,A1575
PHLX 6,Ex-SP,TEBU,34959
PHLX 8,ex-SP,SD40M-2,32808
PHLX 9,ex SP,SD40M-2,32789
PHLX 10,,SD40-2,32795
PHLX 11,,SD40M-2,32777
PHLX 13,"blt as CN 5063, reblt to BNSF 6981, to MJRX 6981, to PHLX 13",SD40-2,A2315
PHLX 15,ex-UP,SD20,25411
PHLX 16,ex-CP,SD40-2,A3323
PHLX 2008,Ex-CN,SW1200RS,A1847
PHLX 5601,Tractive Power TP56,UNKNOWN,ex CP 5805 frame
PHLX 8454,"Ex-PDC 8454, Nee-CN 8454",S3,77761
