Unit Number,Notes,Model,Serial Number
RIMX 615,ex-PGE,RS18C,84818
RIMX 1177,Ex-CN 1177,GMD1,A1892
RIMX 1432,Ex-CN 1432,GMD1,A1428
RIMX 3025,"ex-WC, nee-WP",GP40,37854
