Unit Number,Notes,Model,Serial Number
CMSX 4271,ex-KCS 4214 nee L&A 1214 NW2,NW2,5559
CMSX 5914,Cahokia Marine Services,GP9,20196
CMSX 6191,ex Occidental Chemical 6191 ex,GP9,22574
