Unit Number,Notes,Model,Serial Number
ABEX WHITCOMB,,45 Tonner,60329
ABEX 1,"blt 9/43, American Brake Shoe 45DE27b",45 Tonner,60329
ABEX 1752,"ex-MJRX, CIND, CERA, BN nee-GN",GP10,11042
ABEX 9565,"ex-DBGX, CSXT, BO, CO, CSS, CO",NW2,10386
