Unit Number,Notes,Model,Serial Number
CPOX 3,,85Tonner,41109
CPOX 401,Ex Rutland,RS1,79350
CPOX 915,"ex American Viscose, also stenciled CPOX E72006",80Tonner,28482
CPOX 1000,,SW1200,
CPOX 2000,,Yard Slug,
CPOX E72006,"ex American Viscose, CPOX 915",80Tonner,28482
