Unit Number,Notes,Model,Serial Number
PWFX 99,,SW1200,
PWFX 99,,SW9,
PWFX 99,ex-Gulf States Steel,SW1200,
PWFX 99,,NW2,7180
PWFX 99,,SW7,
PWFX 99,ex GSS 921,NW2,7180
PWFX 102,,NW2,
