Unit Number,Notes,Model,Serial Number
BRPX,,SW1001,786212-1
BRPX 1,ex-Champion Paper Co. 06056,SW1001,786212-1
BRPX 6056,ex-Champion Paper Co. 06056,SW1001,786212-1
