Unit Number,Notes,Model,Serial Number
DRSX 1005,NW2u. Sold to GLLX,NW2,6582
DRSX 1202,xIC 1427,SW14,14359
DRSX 1206,ex-BRC 520,SW9,14394
DRSX 1207,ex-BRC 521,SW9,14395
DRSX 1208,"ex-BRC 522. Sold to CIRY, to MVPX, to RJC",SW9,15207
DRSX 1209,ex-BRC 523,SW9,15208
DRSX 1210,"Ex-CR 9320, Exx-EL 456, Exxx-D",SW1200,23762
DRSX 1211,"xAMTK 554, ATSF 1221/1421",SSB1200,18087
