Unit Number,Notes,Model,Serial Number
HLLX 1124,ex CSXT 1124,SW1500,7233-5
HLLX 1127,ex-CSXT,SW1500,7233-8
HLLX 2586,Ex. L&N,GP38-2,72704-7
HLLX 2587,,GP38-2,72704-8
HLLX 2589,,GP38-2,72704-10
HLLX 2590,Ex. L&N,GP38-2,72704-11
HLLX 2593,Ex-LN,GP38-2,72704-14
