Unit Number,Notes,Model,Serial Number
MWRX 62,Midwest Railroad - Not Midwest Holdings,S2,74663
MWRX 201,"Ex SO, nee DRGW.",GP9,20518
MWRX 205,,GP9,20526
MWRX 1200,Ex CR,SW1200,
MWRX 1308,ex-CO,GP7u,15250
MWRX 2023,Former CNUR 7.,GP11,
MWRX 2423,MP15E,MP15DC,
MWRX 2423,MP15E,MP15T,
MWRX 2944,ex PRR 7236,GP10,24288
MWRX 3338,,GP9E,21345
MWRX 3789,Ex SP,GP9E,22972
