Unit Number,Notes,Model,Serial Number
LEHX,,80-DE-21,
LEHX 4,,SW8,
LEHX 50,,65 Tonner,
LEHX 601,,SW9,
LEHX 16-230,65DE19a,65 Tonner,60359
LEHX 16-260,Ex-USAX 7989 blt 12/43,65 Tonner,60359
LEHX 881-002,,65Tonner,13156
