Unit Number,Notes,Model,Serial Number
ANAX 27,Underground mine engine at World Museum of Mining,UNKNOWN,
ANAX 97,,UNKNOWN,
ANAX 122,"Model: 0-4-0ST, 30"" gauge, Anaconda Copper #122",20 Tonner,1555
ANAX 351L,,UNKNOWN,
ANAX 401,,UNKNOWN,
