Unit Number,Notes,Model,Serial Number
PPGX 1,ex-CN,SW900,A1193
PPGX 9,ex-CSCC,95 Tonner,30830
PPGX 110,Actually a KC4,KC6,4804
PPGX 1776,Uncertain as to exact mfg & model,95 Tonner,30830
