Unit Number,Notes,Model,Serial Number
TUGX 1537,06/1953,S4,80620
TUGX 2304,E25B,Unknown,
TUGX 2305,E25B,Unknown,
TUGX 2306,E25B,Unknown,
TUGX 2309,,U23B,
TUGX 2310,,U23B,
TUGX 3315,,C30-7,
TUGX 5308,EMD 1204,SD70ACe,20116604A-003
TUGX 5309,EMD 1205,SD70ACe,20116604A-004
TUGX 23013,,U23B,
TUGX 23019,Sold to BLR,SD50,847049-20
TUGX 23020,,SD50,847032-17
TUGX 23021,,SD50,857080-18
TUGX 33020,,SD50,857080-23
TUGX 53002,Ex-C&NW 7016,SD50,
TUGX 53003,Ex-C&NW 7030,SD50,
