Unit Number,Notes,Model,Serial Number
JLSX 38,"1975, 120T, model CR-8XT",40-ton WDT,7059
JLSX 76,,44Tonner,
JLSX 107,blt between 1950-57,S4,
JLSX 1001,"3/1949, nee-ATSF #2280",S12,74074
JLSX 1008,ex-YSTX 909,SW1000,34028
JLSX 1011,ex-YSTX 912,SW1000,35041
JLSX 1022,,SW8,
