Unit Number,Notes,Model,Serial Number
TXU 2304,E25B,Unknown,
TXU 3314,,C30-7,
TXU 3315,,C30-7,
TXU 23016,ex-BN 5071,C30-7,42863
TXU 23018,,C30-7,
