Unit Number,Notes,Model,Serial Number
LSSX 4,S1 or S3,S3,79537
LSSX 18,blt as HBT 21,S4,78724
LSSX 24,Original ATSF 2340,S2M,70064
LSSX 27,x-ATSF 2364,S2M,76767
LSSX 54,ex-ATSF 1514,S4M,78809
LSSX 55,original ATSF 1500,S4M,78767
