Unit Number,Notes,Model,Serial Number
AMAX 1WG,,GP38-2,72656-1
AMAX 2WG,,GP38-2,72656-2
AMAX 4,Ayrshire Collieries Heisler,2-Truck,1541
AMAX 5,Ayrshire Collieries Heisler,2-Truck,
AMAX 6,Ayrshire Collieries Heisler,2-Truck,
AMAX 25,Ayrshire Collieries Heisler,2-Truck,
