Unit Number,Notes,Model,Serial Number
USWX 2,"Waste Managment, ex ITI, ex CR, nee LV.",SW8,14030
USWX 10,Slug to KLW SE23B T4L MS,UNKNOWN,
USWX 10,,UNKNOWN,
USWX 10,KKLW SE23B-S F#,UNKNOWN,4114-F 18-017
USWX 89,,NW2,
USWX 400,KLW SE23B T4L MS F# 18-016S,UNKNOWN,7943-11
USWX 7522,Model D004068,GP10,52d45
