Unit Number,Notes,Model,Serial Number
USNX 6500,,S1,
USNX 7320,Ex-USAX,45Tonner,12980
USNX 65628,,SW1200,
USNX 65638,,SW1200,
USNX 6500053,,44Tonner,
USNX 6500516,,80Tonner,
USNX 65-00556,ex-USAX,44 Tonner,3372
USNX 65-00566,,44Tonner,
USNX 65-00608,ex USMC,44Tonner,15118
USNX 65-00628,,SW1002,
USNX 65-00638,,SW1200,
USNX 65-00646,Brookville BL05,80Tonner,
USNX 65-001329,,VO-1000M,71969
