Unit Number,Notes,Model,Serial Number
HPCX 21,Heisler blt 1935 Hercules Powder Co. 21 on display,2-Truck,34
HPCX 61,Built 3/61,SW900,26349
HPCX 68,ex-LN 14,SW1,1565
