Unit Number,Notes,Model,Serial Number
THSX 2,ex-NYSW,RDC1,5007
THSX 142,"Tangshan #1647, built in 1989",2-8-2,1647
THSX 290,Ex-MNCR 290,SPV-2000,
THSX 297,ex-MNCR 297,SPV-2000,
THSX 3573,Ex-CN 3573,M420W,6092-14
