Unit Number,Notes,Model,Serial Number
MRRX no,,UNKNOWN,
MRRX E835,,45Tonner,
MRRX 1976,"Ex Air Force, Ex France Stone",45Tonner,15866
MRRX 2016,,65Tonner,
MRRX 2016,,UNKNOWN,
