Unit Number,Notes,Model,Serial Number
ACZX 3,Model: GE 45Tonner,44Tonner,
ACZX 51,Model: GE 45Tonner,44Tonner,
ACZX 57,Model: GE 45Tonner,44Tonner,
ACZX 80T,Model: GE 80Tonner,80Tonner,
