Unit Number,Notes,Model,Serial Number
HLMX 3852,Incorrect listing.,GP38-2,Incorrect listing.
HLMX 5447,Ex-CN,SD50F,A4624
HLMX 5456,Ex-CN,SD50F,A4633
HLMX 6331,,SD40-2,38906
HLMX 7198,,SD40-2,A3800
