Unit Number,Notes,Model,Serial Number
JWRX 33,blt 3/56 from Gorgas steam pla,80Tonner,32520
JWRX 37,"ex-US Pipe & Foundry 37,  re# JWRX 37",S8,75836
JWRX 55,ex UP 1018; Built 1/41,NW2,1247
JWRX 56,ex UP 1068;  Built 5/47,NW2,4714
