Company,Abbr,Model,Road No.,Date
Residco,OFOX,SD40M-2,2783 & 2785,Oct-69
Residco,OFOX,SD40M-2,2787,Mar-68
Residco,OFOX,SD40M-2,2788 & 2789,Apr-68
Residco,OFOX,SD40-2,2792 & 2797,Sep-68
Residco,OFOX,SD40-2,2801 & 2808,Jun-68
Residco,OFOX,SD40-2,2810,Aug-68
Residco,OFOX,SD40-2,3070,May-71
Residco,OFOX,SD40-2,3076 & 3086,Mar-69
Residco,OFOX,SD40-2,3104,Dec-66
